country,gini,lifeex,gdp,literacy,fertility,corrupt,pop_urban,spendhealth,spendmil,sexratio,democ_status,split
Country_153,53.01208605646712,50.95257217850075,9.925188673447792,43.17909368649106,3.2680892357954368,55.74273573174028,69.84757557537418,5.4519545808454435,4.2548557692771976,106.72735033758649,1,train
Country_154,55.772085110903646,57.253597828099714,319.62934631885327,52.60695978948586,2.749147561287768,28.579480373236745,57.760686399415974,5.788248167175107,2.6844304598088233,98.41989392891122,0,train
Country_155,31.291718496139175,63.40332155803895,230.68339711488642,82.16409750660627,2.6668629695020174,49.604005899707865,60.045973995257626,7.493696295712283,4.373338146591943,103.28117561152254,1,train
Country_156,44.513553334504614,77.72001221028512,328.5889671621039,59.28354672401279,4.5626884535570476,50.730139028207006,36.08953906571874,5.9538126119405925,2.9497902421303484,96.4300757333278,0,train
Country_157,26.291654758368338,70.59040804296218,406.0027505495123,79.52870075191545,1.4168242713145331,46.75382091599146,72.39884878542883,2.228495582416217,2.512339578614976,102.63998780819297,1,train
Country_158,53.89004775251172,46.868864557349866,293.39847924013276,95.87182778510544,2.6045511934507104,41.30769210262004,71.90988345327523,3.1737147978346467,3.9783458615176297,103.62159948373383,0,train
Country_159,30.90741259893013,70.3047473414378,148.92216492156265,84.68821727647243,1.0331906326744265,20.388433135055507,45.34043383088831,3.693854667693045,3.9879289450216318,101.94522739447785,1,train
Country_160,48.82803633896313,75.09919798836083,192.26281198479234,56.92511424470322,2.3330569545803455,61.12828365297271,82.09914314368557,5.217484988624529,1.8420640075461798,100.43891691858991,0,train
Country_161,34.60148567834874,75.3491629564685,196.4485485153179,66.58050401801597,1.6472463862409206,18.809664206813892,24.300668950414888,3.5200769793579263,2.671694197343403,101.04655330105565,1,train
Country_162,44.711400900358235,57.928960956906394,164.19821254084363,49.584464856584674,3.6034803933920476,83.85778706858405,55.554412353652516,1.9614391895733512,4.117147997553393,99.00430075563239,0,train
Country_163,47.96026113101857,65.95875672263878,333.7299846957511,121.88995147693339,2.15296847770448,42.43975208544579,68.02853176653863,5.256106472337455,1.922714918565414,99.93477737049422,1,train
Country_164,51.223950929602445,75.11901254101105,161.74991140214155,48.55350348023456,5.545887485656588,21.347188899277164,68.3300017365716,5.5782547464376036,1.2664365412907537,104.27848077898528,0,train
Country_165,34.67426922981531,60.78359121229567,157.25397138353807,82.91424807877637,2.5107849829371283,72.53452376665899,50.24789954034436,6.5293251722507115,4.098892713589466,101.7419594607206,1,train
Country_166,37.49637802999841,63.75943246150097,426.8084965057599,76.68640754363935,2.886814287765506,15.601297258029941,68.33305177585078,7.961812508160749,4.568312892461301,103.29837059890362,0,train
Country_167,41.97176662880314,63.21102983807866,255.28778192272398,45.653745439779925,5.611461870695197,52.51464099290546,98.16607707701814,5.151005169253626,0.46801848206802954,107.58469530683247,1,train
Country_168,39.62138380905996,62.9967343118761,473.82613079947293,87.48159816149408,0.9185523009993686,47.01898585895288,41.256974923477856,5.778276444141121,4.76461250991402,100.44753053261408,0,train
Country_169,55.44578240523243,62.07084579696518,584.672461898575,58.01519163604202,2.493994438596403,58.345232619631574,41.391083299970234,8.399217706422526,1.1259797150450679,103.84185469223947,1,train
Country_170,36.18695968420064,67.3782635688988,274.73685894947823,59.77638639516189,3.937063032507791,26.897019369747497,80.42798650001245,5.104894713827958,-0.7597328455061994,108.01668472766394,0,train
Country_171,47.121708977890904,81.92852177249685,302.7676131329554,36.46077010481595,2.546338556104594,30.930740697685106,61.8227630657283,4.334546275268902,2.6608147360840437,96.70677575810785,1,train
Country_172,46.93025923541664,62.82334533462105,352.0210644934312,40.21546176724422,2.8399148290932965,76.85118811654267,39.88405653393304,6.176107370718606,4.186607338233828,101.96973069493042,0,train
Country_173,51.40808513775312,77.83151707501715,512.3706611894632,64.8825169795117,2.9152410999351925,67.47421131836852,51.215339254946485,5.396101413332928,1.5717152055401753,95.01287663271899,1,train
Country_174,49.179321150136474,80.11944037526354,231.3522382788048,66.86446086365436,2.80627405834648,33.66265983308554,59.64156695828211,6.845862195993588,5.249012003017501,104.47942967120531,0,train
Country_175,35.80908957950837,58.08387497030699,480.81967029209375,75.15072487308012,2.3174441078690995,33.988901544695445,50.28416449957404,7.7668498185985255,2.383168753572582,97.7985900686268,1,train
Country_176,53.4806319178538,68.98082076905361,241.06413950467942,74.71572872708434,2.3567792512723966,64.35028275395526,36.22708647518451,2.8931145472810083,0.9377403507929538,100.7503228203783,0,train
Country_177,37.44039173277473,66.5988326498606,324.5721398131575,78.71378809863143,3.2258384873180885,57.53347465856306,86.46485914674511,4.767018878187817,0.659996872763243,104.85414543743984,1,train
Country_178,61.18695636431943,67.99830955311725,376.74410673434573,55.7657496928048,3.572810424510662,58.46645573830745,63.27863365193743,3.62060469437363,4.5467557505668434,102.51844825231098,0,train
Country_179,50.94158564432309,72.7462318930284,428.8409067200406,84.39879944878996,2.7906138207205626,68.00621863152546,94.80683590288916,9.297984027794216,3.326849704057733,107.0617656694656,1,train
Country_180,36.0362292506905,78.27917045382856,284.98513174664004,38.795968943303265,3.548252703835105,64.57333336546282,47.15958493055767,8.574263161248622,4.209073213915252,98.1746584059895,0,train
Country_181,51.5727221013772,70.39578149997223,257.7983707426786,65.6505253612181,2.5160059967409008,31.107121593521494,55.67515339916127,6.685377823269028,4.121130432997061,106.37501501025747,1,train
Country_182,41.91311416594298,65.56201858296353,172.87544196985488,81.05003732850065,1.3722164976708766,22.46102197318754,48.06229952124436,5.202946888942404,2.204622423936047,102.09919171718838,0,train
Country_183,43.880276977320804,71.36623781644833,199.86444225600616,65.30960344128093,3.7431348029260554,58.04412480288201,78.79959949525995,3.8075514491734217,3.4975136961023248,106.39987422081815,1,train
Country_184,45.35927766536284,68.62744115494601,303.0227321159581,73.63505884054727,3.8155053378803814,73.45077874051512,65.30047403419772,6.429003407045123,2.9878320766008493,98.87468915393613,0,train
Country_185,46.96688281683591,67.6603518188329,247.78950970233643,56.98444034286662,2.9655235033103873,42.06564616521028,92.99508398559936,8.493543796043305,2.089683645220307,104.12747151561915,1,train
Country_186,55.75569997646585,65.11728502483622,497.7880041561482,79.43165552210841,3.227949063486622,14.612615668075044,43.11067187651264,5.33738508556093,2.0640832611750017,101.93774021520473,0,train
Country_187,37.2014916642535,71.47538184911005,269.0037554394294,47.10941187842374,2.6400280984415487,42.703534030164306,39.12513541212273,8.146354372651533,2.3187388406139644,101.01940176385337,1,train
Country_188,52.50299849193998,65.8392380883066,368.07523517849006,43.39018071079599,2.106012958925837,56.81409663772721,79.97846041342886,4.760023052343351,2.84972111721912,99.52966828741992,0,train
Country_189,43.260512985318,63.828506290875396,304.7714261052373,81.23420185452075,0.6514832669919985,56.83446307510741,50.331876219698366,4.006835569237229,3.7758073231372933,102.88631899397592,1,train
Country_190,53.969037025671085,52.38980227398967,226.77398168740007,58.794993129155,2.642684394498671,54.92422107884403,71.0388222175643,2.4864422602370926,1.4348049227440065,98.24412770277802,0,train
Country_191,52.680853396854175,65.38212062345343,311.83430625591416,65.41683980884372,1.893612098118755,59.71869752570801,68.14540304635808,7.182651169099078,2.1394959011703065,101.10873773632834,1,train
Country_192,41.81582602577829,78.40513253418462,396.9080382477751,64.99422188174576,4.12876832722406,36.45481254727493,88.41712142977963,3.5168674994665476,2.1343732534597035,100.88690544631558,0,train
Country_193,57.10987972274461,70.68081948789445,454.13022761194554,68.74854562522007,1.5944300345880373,66.95864312969636,53.00315180504926,2.6629549771909047,1.9107093470077807,103.89497130297262,1,train
Country_194,60.61428047050047,55.400176524040525,12.113041083744065,79.55235496087549,3.7100615107392056,36.857487609677236,63.87542874950398,6.158886147561973,4.884482495844515,101.60897420315398,0,train
Country_195,53.738401373045136,65.88595246723929,262.83975112635034,76.75660145291758,1.7120389949653978,29.564737531712666,76.84789645710633,1.3738498641028007,2.546017906207949,101.0257732078771,1,train
Country_196,43.51583846147955,55.84155765186857,31.69170779916118,55.686372859098896,1.9517383975639564,39.342457553510705,58.9205414418732,3.216479536994922,1.3029696376108502,102.87012409306651,0,train
Country_197,37.405322475372415,61.82374541684052,288.1016074966981,74.68237154242735,5.580498115998352,82.04410791966116,43.44928588400329,2.6515015656393635,2.4876608466250634,103.6709968205175,1,train
Country_198,45.44635549940567,83.8786623700434,417.24842642642926,90.20086051473608,2.8485552586617127,30.85616744450988,41.5456756260588,4.472436871372501,1.0799800992604196,100.09862383890994,0,train
Country_199,40.053842084861856,77.05427783359431,267.2549329164537,49.29403834253718,2.513032072724436,56.39449242279871,70.8137708762002,3.456681890972411,3.1868501390216877,106.16047678182314,1,train
Country_200,50.416132945134294,68.4103668601836,222.22658326877814,56.4380749572738,0.9140659169776542,57.94303854960443,52.28836674660465,5.005162980242991,3.191529818849007,99.64079168791392,0,train
Country_201,51.63596548538056,70.40488465499223,503.63942971935273,72.93406501784409,3.432349634384003,48.079211508878856,84.54620989267045,1.0930144363963459,1.7706016466553365,101.08483801815586,1,train
Country_202,34.25663411915774,60.14237878592874,15.345274744198264,68.45580855911953,1.6637269471084766,53.65748852696648,53.673274560580275,3.034572974430426,0.7254608680034185,99.95145646664479,0,train
Country_203,45.98499056172376,68.49642244906742,403.9492559143316,58.575045972162684,4.977192225878574,48.716838505438496,49.72206856403637,7.920318462782921,4.0390797735555575,101.7294920487317,1,train
Country_204,42.625583066667886,73.78059711148508,168.7035638203928,79.62787312689203,1.6853833760470531,45.49892108773926,57.77633260789826,7.1161989222810975,0.3949364395001238,102.70331016590363,0,train
Country_205,42.534316265791894,69.52326629726471,217.90733450378463,50.87157754264092,2.494235525899194,48.650051875935276,84.52775217463235,5.522763287062901,2.404868494395083,104.09503887784318,1,train
Country_206,33.60516287273768,72.28053157720822,385.845136956897,79.20715801331926,2.9504071252640265,24.765500073253683,42.82607241608098,5.194907737893437,3.2341178142847613,105.8296493265423,0,train
Country_207,55.671472360115985,76.46998624711424,328.07145580696834,74.37379935065303,2.767625156294262,71.9876321390868,71.31407324004208,5.7317193447212125,0.9032793543521589,105.1399841548734,1,train
Country_208,34.28490907501029,76.35425749904434,394.1555404772082,41.793967698706645,3.291842796748556,24.654903321283292,55.43071020190847,5.810339947038196,2.426034280351866,97.9083959261387,0,train
Country_209,45.586618217514165,71.57590165253137,320.73182273274057,54.72291537810785,2.630262005562445,57.833489031530746,60.07425268047505,9.525244238612672,2.7172953249423575,101.37971599782489,1,train
Country_210,50.36078361219326,57.65654117417817,326.49062398236913,89.85191341285147,2.289474417711989,52.379030343231854,69.10669644667232,1.3133025838557915,4.5566667168626385,98.86500543279536,0,train
Country_211,40.81956753890746,72.54537742110493,296.0876539102804,82.44405000674693,3.2311105003704292,63.255523238084045,63.524601355550494,8.244003229135723,-0.0085976107918313,103.09228273984121,1,train
Country_212,44.09507897759406,58.82773906415428,178.60679873125918,57.02030032730816,4.044092644079362,30.869652147563286,55.152246354578736,5.250497740231583,1.2030500186808526,105.33704595775993,0,train
Country_213,62.872714431501045,64.10786154234816,434.3336621301859,65.75480779370427,3.6900409477123493,49.72930648124694,95.52992444971663,4.651336368766331,3.3627164909713763,103.82209845785307,1,train
Country_214,37.828318904922824,49.21784469560559,345.4904658900043,78.26777659365322,2.705953498151275,35.59925598432221,72.25204883343204,6.405666849825599,3.737051976837376,102.78420610662066,0,train
Country_215,37.193788311021656,59.7562129624432,84.823614512127,69.53477363143494,5.353002510552239,61.602102008690025,61.20389634690312,2.258507566734193,1.6084839201149106,102.01481632687064,1,train
Country_216,44.72224419457596,73.766717521354,256.9671876127623,76.02958992859033,3.212938087842349,43.5841910040131,76.4870029439964,3.196045131578118,2.2503365584942534,98.12178779212648,0,train
Country_217,44.27391483677389,78.05600800827031,405.76822921603275,81.41017714878362,4.313650851227209,64.25392736541156,73.773891482238,6.1074481541552315,1.2395337455546291,103.57828529900169,1,train
Country_218,54.06709099859283,59.36472275825033,304.3187977238637,81.84219607356671,2.901828253533705,23.220081674194354,58.523009577944386,7.887371119043372,1.494465496867407,101.68382978878326,0,train
Country_219,37.49175242257322,66.62826164754362,352.1725537261089,92.55220412939276,2.19002716883797,40.2442101038901,49.312463394178565,3.1124191090243563,0.5683599277454578,99.44621340296841,1,train
Country_220,45.65349384418711,66.82692309222723,416.6939025024892,53.27599273140807,2.4140742512093096,33.37692967058857,60.53618878582207,4.383055166679979,3.522650554133465,99.63257757955179,0,train
Country_221,50.806070820752225,77.04010514411152,292.503875751807,61.06193819586463,3.2674029073745845,38.7523922213675,92.28307103516188,5.581774606222343,3.3609289222764582,98.19867809849339,1,train
Country_222,32.49393932167872,71.99812964146923,337.90640627471,54.19092864630165,2.669869220236816,34.76101158602384,61.0174037229092,6.547704256010997,0.736167748071068,103.43623539350084,0,train
Country_223,36.50665823302847,65.2525442855823,304.7477750308767,49.97818939777467,6.462726283687157,96.64959454160191,73.68404788536122,6.61203036283707,1.1576677688968438,109.13204662765105,1,train
Country_224,46.64653811897124,65.51283592000827,420.4792294899552,69.51200098378719,2.418075666549769,43.05941425104484,51.95871331120667,4.829311386739343,3.255349046649333,103.5982767115285,0,train
Country_225,53.90961513428999,69.46717548627787,438.9682221919272,95.99992762223212,1.5787728706426678,65.82627014282917,46.315018347112456,2.2858488185837005,4.3115944475049215,105.40645190638807,1,train
Country_226,50.68698355130243,62.68454881884517,456.42734689323555,45.09248412441741,3.4308715037826722,55.73319596592583,76.90690399804674,1.6471446012528737,-1.0869696273261207,102.3461109398588,0,train
Country_227,46.03941724275493,70.88944218141665,218.73037664260656,69.73758800239742,1.2019051143902262,60.570681050332034,75.78882593745676,3.8359362307896254,0.005269878609884149,101.6106548692346,1,train
Country_228,44.9119974447944,65.85514404539006,432.42905417491227,67.67893218677798,5.85094741722908,53.85338215957799,41.2914949399911,6.967226916556918,2.4815867588663933,100.53368742800488,0,train
Country_229,45.73521080977333,70.41827049120506,136.9686968619476,57.65721835377785,4.432407884017581,56.16670206427718,71.98478930539814,7.340305289030704,4.561135685959009,100.08271049940961,1,train
Country_230,40.8728395317921,59.10392324361336,203.9459350133034,51.911198493056794,3.331999121002622,45.051810159420846,66.31857407581363,2.318697532878247,1.805410572024083,103.07838319695387,0,train
Country_231,49.08918382067529,50.967061516654226,251.7515253173691,66.59569415609033,0.6006149847953552,61.076606421916914,80.46191289388213,1.4138011753941564,0.5320854784328515,104.85654638022123,1,train
Country_232,55.58271382495228,56.31779490027876,157.48551447551256,75.49128210103521,3.0583715219677354,37.61630424606757,81.51206069450163,5.29559807692194,0.406661389354638,102.75994171716837,0,train
Country_233,32.257938719920006,75.43645263772822,441.8392389262991,76.97842997133561,4.163383823527498,88.35703023060276,73.30019949053224,4.55608011832249,1.0980353094772,102.67335220408131,1,train
Country_234,38.21969463783396,54.990037815276196,220.57805940707442,38.92522812302494,1.7894314604888248,56.020815037956844,50.47117089953066,4.086731238594794,2.5589006816102082,96.13742455282365,0,train
Country_235,44.98978996414571,69.46936045546818,318.5752236347618,75.54269465892925,0.45208691671255785,87.4129312167419,57.84973327834398,2.4315725660217846,2.5438358542477766,98.1864968307318,1,train
Country_236,47.03114159876552,70.8248178567283,117.73238070801361,78.2813964368582,3.507310639609966,53.283506315863775,63.66102157721578,5.724868293611358,3.93443415949016,104.58136334333578,0,train
Country_237,47.39528282779027,63.38528298984322,358.3597322963048,62.032490683912194,1.3114972715941142,52.25521624620153,48.70784854873859,7.570282771573078,2.3647489669594877,102.13578770616213,1,train
Country_238,52.701648948744484,63.15500862466562,245.2086169907485,83.07006743448403,1.6895856781184981,31.39480606822135,55.59459191640983,6.269578382120637,2.8897509687386784,98.52744948682631,0,train
Country_239,36.141808235804206,83.0556801583835,361.9523137668471,61.12338166379228,2.4688669753124883,120.3244802666826,82.50407865493958,2.027051978109477,1.8594700293495352,104.16846805020076,1,train
Country_240,44.2961513362822,75.61242636400333,487.70994948462834,65.71340592555971,3.703687417834332,43.96407883860876,70.84198599159791,7.699850327004173,3.7112744487782194,98.75106718286459,0,train
Country_241,49.53490455859284,64.86996853336355,533.8034359385659,77.54425723560476,4.319754481179688,52.62093105049097,61.91493131639883,6.161555265523614,2.3730384255264303,106.73674171482467,1,train
Country_242,37.36242959270749,71.98333158148465,205.6008244272015,78.51569363609109,1.1934606891749433,70.15027247213938,52.959468324020335,2.2326536950370666,3.4500211723114917,101.42466946982681,0,train
Country_243,45.71711065260621,79.32326958540227,193.0571331894964,59.35434297584021,3.1464885564677694,63.215277173338144,51.84577536215264,3.7137093698106955,3.335602350696249,104.95091592664716,1,train
Country_244,57.67818606807972,64.13891739212391,-33.868175718279474,73.45085427154235,4.261918523035501,20.59718330323751,58.955703696676046,5.250616559092402,2.9984259547040284,100.60591659352617,0,train
Country_245,44.16746555810554,74.30315596892153,110.85918694296637,84.06623651501025,2.610996015221578,66.7610381455418,51.86069583853271,1.876470269879094,3.8273664741103905,106.92340855712256,1,train
Country_246,31.615754102258645,56.16178702905008,287.3007789415899,49.85959517559925,4.262302096428084,32.65284981895711,49.836292111035974,5.122869937983237,-0.02387011679062301,101.04023223861594,0,train
Country_247,59.61719099199642,74.19507796285231,204.10685845424848,86.09022681274539,5.525822526541209,75.94403258919276,53.630837440778485,3.9848077203810046,1.9654277747595894,98.8528399012691,1,train
Country_248,46.73372633013206,58.454485435211325,170.97127354261005,70.41228157713806,2.6736535301787474,43.32107334141848,89.82267365152876,5.436438978067358,4.018387880128817,103.31375439654238,0,train
Country_249,48.32383214050964,58.70659834428979,258.36337043533,66.46619189593143,2.5140480194578787,49.34764691749367,64.79852614919108,4.854775181104322,3.2375113803014273,101.2566074816774,1,train
Country_250,55.171615825597684,66.39523670923862,204.63884907365045,46.829138646964864,2.4267396506850076,42.422407117013734,75.63089026509883,2.156252843170751,3.8381832871058927,101.72470741992582,0,train
Country_251,36.84843935719583,58.947270159932245,389.87941502258707,41.806507314693796,2.4961844353704388,45.07348523696086,59.953124906807254,6.462369888621441,1.6724308900997085,102.36102728402349,1,train
Country_252,36.757231593926576,66.96153674062155,349.00264520298623,60.32462185814633,3.7923988315950616,48.88338182012816,52.43566276079552,4.578365050928974,2.355974948033098,96.07725671208614,0,train
Country_253,31.50669710577312,72.96281781902634,73.39835499787492,87.77572692497665,1.3580346344336447,53.549455182040184,69.48203873851749,4.026529951618753,3.805106256131241,97.88743935363485,1,train
Country_254,53.75413101862798,67.68845239427141,257.8577013743291,80.77543918650336,3.997104587272554,25.31940614165183,78.77715909568181,6.707992806645349,2.7145692173064058,102.44906258631815,0,train
Country_255,54.18989374402806,82.76537803405236,397.5190184046599,52.96067848420965,3.194300175807212,67.76035829948174,49.88252496816287,2.888266176348119,2.416934070046352,102.33709153696425,1,train
Country_256,49.522638330383685,76.3423947585315,14.108952058900059,67.0979217203532,3.103186731490234,47.28348642175799,60.11149882171885,6.7514990956132825,3.2607192828572584,101.86290023033386,0,train
Country_257,44.21294024047666,70.34285913540121,308.044106176783,90.23020676747993,0.7553140568363039,27.773068614017973,86.3645544426857,6.447306688507928,3.1667700070305917,105.47456055822155,1,train
Country_258,30.35315958644155,78.01308322027147,136.02430210425103,50.85891544921781,4.5934913309128405,26.19711282591407,65.56381819179869,7.554658773873674,1.8104877422090795,100.23275954615005,0,train
Country_259,48.876228543855774,76.67057317495096,365.00702655881616,46.679479922136466,4.982244827588073,64.20490875418184,27.047026383437554,3.50042501381826,1.1379588867135104,99.66690714431044,1,train
Country_260,48.54841908904417,60.77814287382835,422.99364171935423,82.23106888498891,3.439100818524065,28.0419144768918,57.59080492387558,5.513519451500327,3.9849488643483975,100.60711769296597,0,train
Country_261,44.13777569400221,61.526081829556446,268.6821152309628,87.92507249525616,4.965444175170818,46.790465832723186,58.43791585667447,3.778675668997547,0.5744824247504006,103.11828144716486,1,train
Country_262,50.28152253648101,71.33557664410206,279.1358375436739,73.53816956396209,3.548458279956388,69.40026311652073,63.21864167933852,7.602670231521074,3.8768342446778803,103.07704963162273,0,train
Country_263,33.56159590666515,73.63817848775945,362.49143767867173,99.17929289601662,3.940809888506586,32.63711825075711,50.50704397950539,7.227873847417838,2.178265285239342,98.39132996408601,1,train
Country_264,50.426091052012744,70.44919389714809,261.77498998689856,78.52394356012579,3.2249192895069987,80.56667617243382,41.13735296030036,6.515844173825652,3.779183405240498,105.80059969319454,0,train
Country_265,42.4979660887892,66.19604529525897,532.8810076842622,78.59853653990567,2.3478376642775713,67.98233267787737,86.20623782908346,6.632762112251621,1.5388239335770537,104.93827495787984,1,train
Country_266,34.19972127027617,72.71455427464635,393.3993051123391,62.270466504340924,3.6825518006733833,49.70504552732232,49.56306506979006,2.9847993595941906,2.2555823828086385,100.13396353698222,0,train
Country_267,55.61072598823583,58.657828285618926,539.9054173130994,66.86883562944925,2.1247537840061406,43.20357360607651,46.785557290143174,1.2356653525206518,3.389186984574599,101.53905802517572,1,train
Country_268,39.79239767493998,56.05333637254519,208.4605146677299,46.82750894689906,4.908285946128773,12.866997252360946,43.22680776341578,2.9339565392662825,3.1602128713229933,102.76132442253301,0,train
Country_269,42.34165508418721,68.12220008930285,371.7686145456904,58.468415978870205,3.630397680037922,29.190276444215886,70.50458274405327,4.285485594624658,3.7640542506837527,98.3299482852218,1,train
Country_270,42.87197504869058,59.93275702850574,388.82626861421903,44.43059799741662,4.4109773541384385,55.337910011778646,66.0895980814889,3.3236813855480847,3.160408620737707,107.25216541454688,0,train
Country_271,37.96953169293952,71.52551638493888,292.4302496475023,53.89480405781461,2.060206887252418,62.44731701450128,61.71926164955336,0.3941602743989243,3.048745815665823,101.04723201650962,1,train
Country_272,53.841976894992044,61.3509266647838,552.8312728765408,51.368761219863416,4.269471428824906,27.641723302340207,60.52433422184872,2.404979884651577,4.095818504214355,101.93668854181058,0,train
Country_273,55.4581534602291,68.72171323758714,129.07692442009352,57.75324004860741,2.5793972296229413,77.86698948052633,103.34193203167641,5.071685863994158,2.7916202331393536,105.75033667865614,1,train
Country_274,37.36953342514671,63.975174324786174,356.35112350940443,70.89699881712973,3.248812960764814,29.406787219589628,59.162849638089284,6.125754598912042,1.7278948517174775,102.22343128476913,0,train
Country_275,60.21792733639592,73.31869327752165,395.17482796512127,54.857171504121496,2.38894922047569,47.28560892935512,49.81983888338196,2.8817990827169617,0.5310701861033891,101.37636048659228,1,train
Country_276,53.16254994817368,71.43424450864515,357.15378127630487,79.28130287226537,2.3194122191093554,34.7011270685528,54.06621522079898,2.9174847221762796,2.8896052178482345,100.01053250611247,0,train
Country_277,52.411621935046455,62.4771876597692,391.5050140229884,95.58140599241048,1.5917294982426435,43.07618339999571,50.877622854388036,3.1794523623493887,2.722826177092256,103.50095855846001,1,train
Country_278,40.63754050224452,62.40013899588563,305.08929029114387,70.30942614433056,2.016352481230615,88.42942105005537,54.098384267531905,4.876239408923973,1.8363171848094404,101.22391369170693,0,train
Country_279,36.265690890051815,82.5259096641424,102.33749869417596,67.62575953293178,3.8433373561672113,24.25014360336038,69.31523945614778,7.933012805417499,2.7656436061359115,102.00002253666374,1,train
Country_280,46.22631359925912,64.24800543559452,345.6213173655117,52.647101052229296,3.7421756743730326,40.9065369474515,48.87565724602383,2.3872488154116875,3.399433863207282,100.22806386369449,0,train
Country_281,52.12015985760475,69.27563664862143,323.6289314450932,53.93190936153021,1.8498611360639805,62.84596813361826,60.95718460141482,5.417484861222161,3.1912174067699715,103.56553450934199,1,train
Country_282,43.65334156984967,89.65508953301527,652.2056808105488,72.20469663675838,1.622966769147114,30.91501745589083,66.32608933454328,3.546786226758245,2.4919572779088015,96.00976338324585,0,train
Country_283,46.98945212720692,79.16754083345222,178.27519638282692,65.2474996159949,2.6191752713365926,8.271882646010617,55.26524884114144,4.161670888508918,0.7377316396332054,99.37637843793152,1,train
Country_284,48.474826168685375,69.231112376603,314.98422626859417,56.960717057696414,2.360114576601954,49.61698355810629,51.702867621604774,6.7728340211716045,3.9871703765483684,100.58216062124444,0,train
Country_285,30.43210433074193,70.96687810508512,243.73254004492156,82.73445605478346,3.8901194212764385,34.08903153479465,78.12345839042132,8.084554680517622,2.8734686594785463,103.8304381099514,1,train
Country_286,42.33257563850974,59.62671681465564,426.5864245710796,69.21663675570733,3.2399897604391343,45.75934964905794,68.89142197960274,4.268697467581821,1.9918865186974242,101.08576918256561,0,train
Country_287,42.20002239181308,65.60822918345426,334.5938772798346,63.026020596851694,2.5040865888533936,88.75770555908863,62.50890725978774,8.715972361837606,1.2042824704716326,104.26445020284328,1,train
Country_288,46.590544056999775,80.0280801465461,220.17763834469287,92.48484484029274,2.643624681801974,47.13729406783152,40.25871100191752,4.6308976967574935,2.341812275634114,98.6718425318499,0,train
Country_289,28.73202758284291,76.67125553879335,383.41650938602345,59.954922242970234,2.9218476362367376,39.94633077805223,60.32888015480867,5.8000853774974015,2.8337387884841374,100.49706937915191,1,train
Country_290,44.82156498410255,70.62893507573317,196.88082588039532,57.266643268138864,3.448220250316802,55.90572047469209,51.24075373139811,6.29306159730618,2.5059230608047223,99.98177240908751,0,train
Country_291,44.25532325796963,57.84647764777547,103.69211504509684,75.48537694415855,0.9184119922793679,38.5649525023701,77.38005883349079,5.9633881285228965,1.3900397583246287,101.9550287140142,1,train
Country_292,35.02883417533601,57.386477487394984,255.8618284115343,74.4117432713989,3.309524574799219,45.48270319209874,47.84483504594478,4.849036485060222,3.545221378568601,105.31124407038467,0,train
Country_293,46.24218728816678,70.47582551152519,366.6207213364486,78.28040312013557,2.4718683511211297,46.35598551278317,52.44832538965994,4.042401147059877,4.669635443587433,104.35481316688578,1,train
Country_294,41.022082354611115,66.83853423392836,312.8987043180307,64.25062351218106,2.193494727307361,73.03751556299379,39.77363092451763,6.436680762320393,2.65484434761337,99.55958458531134,0,train
Country_295,42.20796708360825,54.69600693775187,356.9967083328604,81.32696909855238,2.413926854762395,58.36144270412035,24.916585879338882,4.237208917127551,0.8051180918419514,104.77587781048928,1,train
Country_296,48.05450549792809,66.12209937199424,253.29255623475217,61.95667421170523,4.29207497377853,28.248449512059867,71.58379690883021,6.099177789761172,3.8269051972751784,100.95618999471758,0,train
Country_297,52.15188736408163,77.5062874061957,377.95172302967484,87.24304618693066,2.5204380275808407,51.683337944653964,82.61399369443393,9.334780760439617,0.43403826210567065,104.81113031067775,1,train
Country_298,36.43507264372202,68.18233201160251,205.45222769983252,68.68533561076717,2.9921136207246475,54.09332213132537,67.34617035938174,4.003688368747774,3.392276075214575,101.13727312048705,0,train
Country_299,48.978555654735665,78.91963515112245,343.81021005362635,73.89668954550032,0.8867335394905629,39.105971391250606,53.0601513231653,4.998680771723243,0.7299725357238758,98.09680176372754,1,train
Country_300,45.88314434506075,68.16260213850396,394.34351139279545,87.09134639933214,3.983910199418345,40.38082445316828,67.97581289054246,3.1033065034702703,2.8465812726975575,107.36992778861914,0,train
Country_301,55.28859145740549,67.08091678187877,440.4436445363067,64.5812446921095,2.3118727875350698,24.031927381027145,70.45335244663747,5.9118815683317765,3.5913928206060852,104.4177664423093,1,train
Country_302,44.10383732924496,73.40481287811025,501.6876905548935,100.11925642818275,4.276946965478787,52.19256598877718,63.42996130413477,4.866779337305358,1.8993173400124141,106.73187420559607,0,train
Country_303,49.600051759802746,70.67197359760257,502.5145162015573,82.99597213169245,1.5424661454388766,75.25949779977705,56.2585310712754,2.664835923583855,2.757831281791388,101.06940929899963,1,train
Country_304,40.54421755954998,79.1683783333862,283.1666610523532,64.81664017764531,3.0483618252475853,39.92631800774929,60.43168805488424,4.057712513672349,6.476011836102852,98.83687489226784,0,train
Country_305,44.43794545689599,65.7378137794727,239.6951350330515,60.38092225295829,3.08318606442915,69.76150479197838,80.31759619037443,6.693283049464891,1.9015818754704377,107.76521450375051,1,train
Country_306,60.721868771665115,80.60526626839658,219.42562083560568,74.92151964112666,4.202305138969319,57.528789195505034,66.13132194028319,5.798045415468736,2.227082246973678,105.62195109150062,0,train
